23074,CSCC[C@H]1CO[C@H](C(C)C)OC1
15454,CCCCCCCCCCCCN(CC)CCCCCCCCCCCC
7479,[SiH3]O[SiH3]
7855,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
35489,[236Pu]
18623,CCC(C)=CC(C)(CC)C(C)(C)C
12310,C1CCC(SC2CCCCC2)CC1
26602,CCC(=O)Nc1cc(N(CC)CC)ccc1N=Nc1c(Br)cc([N+](=O)[O-])cc1C#N
15833,CCCCCCCC(C)OC
39477,CCCCCCCCCCCCCCCCCCOc1ccc(/N=C/c2sc(/C=N/c3ccc(OCCCCCCCCCCCCCCCCCC)cc3)c3c2OCCO3)cc1
39904,CCCCCCCC[N+]12CC[N+](CCCCCCCC)(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
16463,C=CC(=O)CCCCC
36245,CCOC(=O)C1=C(C(=O)OCC)N(c2ccc(Br)cc2)C(N)=C(C#N)C1c1cccc2ccccc12
3628,c1ccccc#1
18319,c1ccc(C2CCCCC2c2ccccc2)cc1
37487,C=Cc1ccc(C[N+]2(C)CCCCC2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
15441,CCCCCCCCOc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)cc1
15679,ClCCCCCCCI
24697,OCc1cccc(O)c1
22011,O=C(CO)[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
9391,O=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
37424,COc1ccc(C2c3c(c4ccccc4oc3=O)N=C3SC(C)=CN32)cc1OC
41360,Cc1ccc(CC(C)C)cc1CC(C)C
18566,CCCC(Br)C(Br)CCC
38903,[O-][Si]([O-])([O-])[O-].[Sr+2].[Sr+2]
8713,CC(C)(O)/C(Cl)=C/Cl
9982,CCCCCOC(=O)CC#N
15352,COC(=O)c1cc(C(=O)OC)c2c(C(=O)OC)cccc2c1C(=O)OC
14121,Cc1cn(-c2ccccc2)nc1C
33595,[SiH3][SiH2][SiH3]
13138,Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl
40066,CCCCCCCCCCCCCC(C=O)CC
11227,O=COO
30570,[O-]n1nnnc1-c1nnnn1[O-]
6042,O=C1C(=O)c2ccccc2-c2ccccc21
8971,NC1CCC(N)CC1
28281,[Eu+3].[Eu+3].[O-2].[O-2].[O-2]
31591,CCCCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-]
2051,CCC(C)C(C)(O)CC
32204,O[C@H]1C[C@@H]2CC[C@H]1C2
9161,CO[C@]1(C)OC[C@@H](C(C)C)CO1
14734,CCCCC(=O)C=CC(C)C
21239,CCCCCCC(O)CCO
4637,Cc1cccc(C(=O)O)c1C
12875,CCCC(=O)CC(C)O
10564,COc1ccccc1C=CC=C1CC(C)CC(=CC=Cc2ccccc2OC)C1=O
39411,CC(=O)[O-].COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CC[N+]1(C)Cc1ccc2c(c1)OCO2
15002,CCCOC(=O)CCCCCCC(=O)OCCC
24789,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1
31259,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
26079,CCCCCCCCCCCCC(C)S
22077,C=CC1CC(C)=C(C)CC1c1ccccc1
11284,CC(C)(C)c1cc(Cl)ccc1O
8444,C1=CCCCCCCC1
26896,Cn1cnc2ccccc21
15910,CC1=CC(C)CC(C)(O)C1
38249,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
16315,C#CC#CCC=C
4281,CCCCCCCCCCCCCCCCCC(=O)O
18811,CCCCCCCCCCOc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)cc1
32240,O=Cc1c(O)c(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc2ccccc12
19252,CCC(=O)I
2325,CN(C)c1ccn(C)c(=O)n1
29799,CCCC[n+]1c(C)c(C)n(C)c1C
27611,CC=CC(=O)OCC
117,CCCCCCCCCCOC(=O)CCC
1186,[2H]C([2H])([2H])[N+](=O)[O-]
3323,Fc1c(F)c(F)c(F)c(F)c1F
34741,CCC(=O)[O-].[Ag+]
21814,Cl[Si](Cl)(Cl)CCC12CC3CC(CC(C3)C1)C2
10618,[2H]C([2H])([2H])SC(F)(F)F
36864,O=P(=O)[O-].[Na+]
27677,O[C@H]1[C@H](O)[C@H](O)[C@H]2O[C@H]2[C@H]1O
29687,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-]
12952,CC(CCCCC(C)CC(C)(C)C)CC(C)(C)C
27915,O=BOB(O)OB([O-])O.O=BOB(O)OB([O-])O.O=BOB(O)OB([O-])O.c1c[nH+]c[nH]1.c1c[nH+]c[nH]1.c1c[nH+]c[nH]1
35434,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
8512,CCC(C)(C)[C@H]1CC[C@@H](CC)CC1
13074,Br/C=C/Br
25454,CCC(C)[S]
4322,BrC(c1ccccc1)C(Br)c1ccccc1
38708,CCCC[N+](C)(CCCC)CCCC.O=P([O-])(O)O
28623,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
7002,C=NC
28075,C1CCC2=C(C1)CCC1CCCCC21
29624,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1
33060,CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1.O=C([O-])CNCC(=O)[O-]
36922,CC[n+]1ccn(C)c1.Cl[Fe-](Cl)(Cl)Br
17823,CCCCCCCCC1CCc2ccccc2C1
6170,COc1ccc(C(=O)O)cc1[N+](=O)[O-]
18877,CCC(C)=CC=C(C)C
16188,COCCOCCOCCOCCCN
39940,CCCCC[NH3+].O=[N+]([O-])[O-]
16870,C1=C(CCc2cccc3ccccc23)CCC1
21932,Cc1cc(C)c(C2CCCCC2)cc1C
29607,CCCP(=O)(OCC)OCC
36472,Cc1ccc(/N=N/c2c(C)n[nH]c2/N=N/c2c(C)[nH]c3ccccc23)cc1
38788,CCCCCC[NH3+].[O-][Cl+3]([O-])([O-])[O-]
38225,CC(=O)CC[C@@H]1[C@@H](C(=O)CCC=O)CC1(C)C
34994,CC(C(=O)c1ccccc1)C(C(=O)O)C(=O)O
31952,CCCCn1cc[n+](C)c1.CCOCCOCCOS(=O)(=O)[O-]
6954,Nc1ccc(OC(F)(F)C(F)F)cc1
6178,COC(=O)c1ccccc1C
6423,Cc1ccc(N)cc1C
16108,Cc1ccc(-c2ccc3ccccc3c2)cc1
22365,Cc1c([N+](=O)[O-])cc2no[n+]([O-])c2c1[N+](=O)[O-]
33379,N[C@@H]1CCCC[C@H]1N
5371,CN(C)C=O
11240,OCC1=CCCC1
24966,[OH-].[OH-].[Sr+2]
773,CC(=O)OCCC(C)OC(C)=O
327,CC(C)CN1CCCCC1
3286,O=C(Cl)C(F)(F)Br
33652,CCn1cc[n+](CCOC)c1.N#C[N-]C#N
23632,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-]
1963,N#CCCCCCCCCC#N
32227,O=c1ccc2c3ccc(=O)c4cccc(c5cccc1c52)c43
36229,O=[N+]([O-])c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1.[Br-]
4475,Cc1c(N)cc([N+](=O)[O-])cc1N
4859,CCCCCC/C=C/CCCCCCCCCC(=O)OC
12591,O=CC(Cl)CCl
28201,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1cccc([N+](=O)[O-])c1
5617,C#N
35898,C=CC[N+](C)(C)CC[n+]1ccn(C)c1
28367,[La+3].[O-2].[O-2].[O-2].[Y+3]
1745,CCCCCCCCCCCC(=O)OC(CO)CO
15043,CC(C)(C)C(F)(F)F
22413,CC1CCCCC1(CO)CO
12259,Cc1ccc(C)c(S(=O)(=O)c2cc(C)ccc2C)c1
15082,CC1CCCCCCCCCCCCCC1
16257,CC1(c2ccccc2)CCCC1
22792,CC1(C)C(=O)OC1c1ccccc1
18250,CCCCCCCCCCC(CCCCCCCC)CC(C)(CCCCCCCC)CCCCCCCCCC
33871,COC(=O)CC(C)Cl
26360,CC(O)(CCl)CCl
32284,N#CC(=Cc1ccc2c(c1)OCO2)c1ccc(Cl)cc1
30397,CCCCCCCCn1cc[n+](CCCCCCCC)c1
11204,CC/C=C/c1ccccc1
25965,CCCCCCCCCCCCCCCCCCSC
31875,NC(=O)C(=Cc1ccc(Cl)cc1)c1ccccc1
7495,CCO[Si](Cl)(Cl)Cl
16061,C=C1CC=CCC1
30016,CCCCCCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
6097,CCc1cccs1
24709,COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
39558,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1
37407,CC(=O)N[C@H](C(=O)[O-])C(C)C.CCCC[N+]1(C)CCOCC1
33817,CC(C)[SiH](C)C(C)C
971,CCOP(=O)(OCC)SCC
39984,CCCCCCCCOc1ccc(C(=O)Oc2ccc(-c3ccc(O)cc3)cc2)cc1
3620,N#CNC(=N)N
26643,Br[C@@H]1CCCCCC[C@H]1Br
26682,CC(=CC(=O)c1ccccc1)Nc1ccccc1
19959,CC[C@H](C)CO
37974,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
31310,CCCC[n+]1c(C)cc(C)n1-c1ccccc1
25661,CCOC(=O)C(C)(C)N(C)C
39013,CCC(C)(C)COP(=O)(Oc1ccccc1)Oc1ccccc1
29538,CCCC[N+](C)(CCCC)CCCC.O=P([N-]P(=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
2137,CCC(O)(C#CC(O)(CC)CC)CC
38014,O=C(O)C1CCC1C(=O)O
39927,[85Kr]
41079,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC.N#C[N-]C#N
17960,CCCCCCCC(CC)OCC
24248,Fc1c(Cl)c(F)c(Cl)c(Cl)c1Cl
20112,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43.O.O
38942,O=[N+]([O-])[O-].[NH3+]CCCCCc1ccccc1
2472,OCC1c2ccccc2-c2ccccc21
1009,O=C(c1ccccc1)c1ccccc1
38983,CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)O
4543,CC(C)(C)C(O)CO
26108,CCCCCCCCCCCCCCCSCCCC
4686,NC(=O)c1ccco1
467,COC(=O)CCCCCCCCC(=O)OC
12365,c1ccc(C(=C2CCCC2)c2ccccc2)cc1
33287,CCCCCOC(=S)C(Cl)=C(Cl)Cl
769,N#CCCCCC#N
3414,Cc1cn(C)c(=O)[nH]c1=O
34185,O=[N+]([O-])C1CC12CCC2
40173,C[As](Cl)Cl
19607,NCCN.O=[N+]([O-])O.O=[N+]([O-])O
11932,CCC(Cc1ccccc1)c1ccccc1
35409,[Mg].[Mg].[Mg].[Mg].[Mg].[Pd].[Pd]
41315,CCO[Si](OCC)(OCC)O[Si](OCC)(OCC)OCC
8657,C/C=C/CCCCCCCCCCCCCCC
34318,O=S(O)O
3965,N#CC(O)c1ccccc1
32814,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
13632,OC[C@H](O)C(O)[C@@H](O)CO
2963,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
41188,CC([NH3+])c1ccccc1
40891,CC[N+](CCOCCOC)(CCOCCOC)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
8466,CCCCC(Cl)(Cl)Cl
21240,CC(C)CC(=O)C#Cc1ccccc1
34503,CCCC[AlH]CCCC
14966,CC(C)(C)C1CCCC(O)C1
3542,CCCCCCCCCCCC(CCCCCCCC)C1CCCCC1
22259,C=Cc1cccc(Cl)c1
12413,O=S(Cc1ccccc1)c1ccccc1
25082,CC[NH2+]CC.O=S(=O)([O-])O
26257,Cc1cnc([N-]C(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
18367,CCCCCC(C(=O)OC)C(=O)OC
2745,c1cnon1
25043,N[C@@H](Cc1c[nH]cn1)C(=O)O
16360,CCOCC(=O)Cl
12792,CC(C)CC1C=CCC1
28250,CCC(=O)[O-].C[NH2+]CCO
31077,C=Cn1cc[n+](CC(C[n+]2ccn(C)c2)N=[N+]=[N-])c1.N#C[N-]C#N.N#C[N-]C#N
38230,[Ce+4].[O-2].[O-2].[O-2].[Rb+].[Rb+]
15965,CCC(=CC=C(CC)CC)CC
21204,CC1CC=CCC1C(=O)O
3743,c1ccc2c(c1)CCN2
14709,CCCCCCCCCNC1CCCCC1
26061,CCCCCCCCCCCCCCC(F)(F)F
32239,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc2ccccc2cc1O
36237,CCCCCCCCC(CCCCCC)C(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
41463,COC[N+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F
22591,CCCCCc1ccc(C(=O)Oc2ccc(C#N)cc2F)cc1
36374,CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)c1ccc(C(=O)NCCC[N+](C)(C)CCCCCCCCCCCCCCCC)cc1.[Br-].[Br-]
18201,CC(CO)CCl
4220,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
35186,O=P([O-])(O)O.OCC[NH+](CCO)CCO
1137,CCCCCCCCC=O
3806,C1CSCCS1
40399,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
27960,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCOCCOC.[Br-].[Br-]
4990,CC(N)=S
10112,C=CC(Cl)=CCN(CC)CC
14248,CC(=O)NC(=O)c1cnccn1
2009,c1ccc2c(c1)c1ccccc1c1c3ccccc3c3ccccc3c21
1472,COC(OC)OC
31011,[2H]c1c([2H])c([2H])c(Br)c([2H])c1[2H]
16682,C1=C(CCC2=CCCC2)CCC1
29959,C=CCNCC=C.O=C(O)CC(=O)O
7970,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F
16643,CC1=C/C=C\C=C/C=C\1
39939,COc1ccc(C(C)=O)c(O)c1.NC(=O)N1c2ccccc2C=Cc2ccccc21
15661,Cc1cc(C)c(C(C(=O)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1
33015,COCOCC(C)C
4742,Cc1ccc2cccnc2c1
19538,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl
39195,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCC[n+]1ccn(CCCCCCCCCCn2cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1654,C1=C(N2CCCCC2)CCC1
16585,CC(C)C1C(C(C)C)C(C)(C)C1(C)C
4495,CCCCCCCCCCC/C=C\CCCCC(=O)O
23520,CCCCCC[NH2+]CCCCCC
8835,C[C@@H]1CC(C)(C)O[C@H](C)O1
22992,CCCCC1=CCC2CC1C2(C)C
24909,[Np+4].[O-2].[O-2]
8800,C/C=C/OCO/C=C/C
6077,O=C(O)Cc1cccc2ccccc12
7475,Cl[Si](Cl)(Cl)Br
7859,N=C(C(F)(F)F)C(F)(F)F
15494,CCCCCC=C=C=C(C)C
25765,[CH2][N+](=O)[O-]
37774,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
19759,CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.Cl[Ni-2](Cl)(Cl)Cl
32826,C[C@@H]([NH3+])C1CCCCC1
1329,CCCCC(=O)OCCC
39784,CCCCCCCCCCCCCC[N+](C)(C)CC(=O)OCCCOC(=O)C[N+](C)(C)CCCCCCCCCCCCCC
14812,COC(=O)c1ccc2c(C(=O)OC)c(C(=O)OC)ccc2c1C(=O)OC
16103,CC(C)CC1(CC(C)C)c2ccccc2C(CC(C)C)(CC(C)C)c2ccccc21
6663,COC(=O)[C@H]1CCCC[C@H]1C(=O)OC
353,O=C(O)Cc1ccccc1
39727,CCCCn1cc[n+](CCCC)c1.[I-]
16856,CCc1cc(CC)c2ccccc2c1C
38742,CNc1nc(C)nc(OC)n1
31544,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC
2492,CC(C)(Br)CCBr
17760,CC1CCCCC1C(C)(C)C
392,COc1ccc(CO)cc1
18122,CC(=O)OCCCC(C)CCCC(C)C
31500,O=C(O)CNCCO
28534,CCCC[n+]1ccn(C)c1.Cl[Al-](Cl)(Cl)Cl
35171,CCCCCCCCCCn1cc[n+](C)c1.[I-]
21732,CCCCCCCSCC(O)CO
24243,CCCCCCCCCSCCCCCCCCC
38554,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[F-].[Sr+2].[Sr+2].[Sr+2].[Sr+2].[Sr+2]
31752,Cc1ccc(S(=O)(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)cc1
34794,[BH4-].[BH4-].[Ca+2]
24282,CCCCCCCCCCSSCCCCCCCCCC
12580,CCCCCCC(CC)(CCC)CCCC
38988,CCOC(=O)C(N=[N+]=[N-])(N=[N+]=[N-])C(=O)OCC
19147,Cc1ccc2c(c1)C(C)C(C)C2C
18589,CCCCCCC(CCCCC)c1ccc2ccccc2c1
13346,CCCCCCCCCCCCCCNC
3460,CCCCCC(Br)CBr
26648,CCCC/C=C\CCCCCCCC(=O)OCC
40210,Cc1ccc(-c2cc(C(=O)O)c(C)o2)cc1
25392,C[C@H](Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O
39553,CCCCCCCC/C=C/C=O
11531,CCCCCCC=C(C)C
6198,O=C1CCCCC1C1CCCCC1
3084,Nc1ccccc1F
30885,CCCCCC(=O)OCCc1ccccc1
39018,CC(CCOP(=O)(Oc1ccccc1)Oc1ccccc1)CC(C)(C)C
29533,N=C(N)[NH3+].O=P([N-]P(=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
5161,CC(C)(C)CBr
13535,CCCc1ccc(OC)c(O)c1
41297,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
15048,CCCC(CCC)C1CCCC1
30556,[238U]
5391,CCCCOB(OCCCC)OCCCC
22418,[2H]C([2H])([2H])O[N+](=O)[O-]
20536,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
24766,O=C([O-])/C=C\C(=O)O.[K+]
34629,COc1c(Cl)cc(Cl)cc1Cl
6368,c1ccc(-c2ccncc2)cc1
5982,CCCCCCCCCCCCCCCCCCOC(C)=O
35117,Cl[Pr-](Cl)(Cl)Cl.O.O.O.O.O.O.[Cs+]
40089,COc1cc(C=CC(=O)O)cc(OC)c1OC
473,CCCBr
329,Clc1ccc(CSc2ccc(Cl)cc2)cc1
20345,[W+6]
2038,CC#CCCCCCC
35893,CC(=O)NC(c1ccc([N+](=O)[O-])cc1)c1c(O)ccc2ccccc12
8134,CO[Si](OC)(OC)OC
14657,CCOC(=O)C1=C(OC)CCC1
12992,CCCC(O)CC(C)(C)C
7220,OC1(c2ccccc2)CCCCC1
37119,CCCCCCCCn1c(-c2cscn2)[n+](C)c2ccccc21
14909,CCC(CC)(C(=O)O)C(CC)(CC)C(=O)O
34508,CCOC(=O)c1ccc([O-])cc1.[Na+]
25494,F[C]F
15765,CCC(C)C(C)(O)C(C)(CC)CC
26585,CCC[C@@H]1C[C@H]1C
2654,CCCCCCCCCCC(C)c1ccccc1
34313,COCCCCn1cc[n+](C)c1
6503,CC(C)(C)C1CCC(=O)CC1
41183,CCCC[n+]1ccn(C)c1.O=c1nc[nH]c2nc[n-]c12
13520,CCCCCCCOC(=O)CC(C)C
41142,CCO[SiH](C)OCC
8626,C=C[C@@H](C)CC
26856,C[NH+](CCO)CCO.F[B-](F)(F)F
9753,CC(=O)Nc1ccc(Br)cc1-c1ccccc1
40880,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Oc2ccccc2[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
7742,ClCCC[Si](Cl)(Cl)Cl
40178,Brc1ccc(Oc2ccc(Br)c(Br)c2Br)c(Br)c1
30215,Cc1cc(C)[nH+]c(C)c1.O=C[O-]
1492,C=C1C=C(C)C1
35466,Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1
4970,CC(C)CC(C)(C)O
36836,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.COc1cc(C(=O)[O-])ccc1O
27760,CC=CC(F)(F)C(F)(F)C(F)(F)F
41505,CCCC[N+]1(C)[C@H]2CC[C@@H]1C[C@H](O)C2.N[C@@H](CCC(=O)O)C(=O)[O-]
7990,COP1(=S)OCc2ccccc2O1
29759,CCO[PH](=O)[O-].CC[n+]1ccn(C)c1
2329,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl
19292,CC[N+](C)(C)C
38541,O=[N+]([O-])c1ccccc1OC(F)(F)F
26103,CCCCCCCCCCCCCCCSCCC
24812,[Pr]
39739,CCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCC)cc2)cc1.[Br-].[Br-]
6262,CN(C)CC#N
16648,BrC1=CCCCC1
33555,COC(=O)CCCn1cc[n+](C)c1
15392,CCCCCCc1ccccc1CCCC
21531,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)CO[C@]2(O)CO)[C@H](O)[C@@H](O)[C@@H]1O
19533,CCCC[n+]1ccccc1.[Br-]
469,CCC(C(C)C)C(C)C
31551,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21
30087,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl
23535,Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C
8280,CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O
7543,C[Pb](C)(C)C
11732,CCCCCCc1ccccc1O
18534,C=C1CCCC2(C)CCC(C(C)C)CC12
9552,CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
28122,CCCCC[C@@H](C)CCCCO
767,CCCCCCCCN(CCCCCCCC)CCCCCCCC
7686,CCCCC(O)C(=O)OCC
14282,Cc1cc(Br)cc(Br)c1Br
22580,C#C[C@]1(OC(=O)C2CCC(CCCCCC)CC2)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
14243,CCCCCCCCCCCCCCC=C(c1ccccc1)c1ccccc1
34465,C1=CC2C=CC1C=C2
30024,CCCCC[n+]1ccc(N(C)C)cc1
23346,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2]
31299,CCCCOC(=O)C(Cl)Cl
28589,C/C(=N\Nc1ccc2ccccc2n1)c1ccccn1
29147,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+]
6702,CCO/C=C\Br
34637,CCC[N+](CCC)(CCC)CCCC(=O)OCC
41468,COCC[N+]1=C2CCCCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
10345,O=C(c1ccc2ccccc2c1)N(O)c1ccc(Cl)cc1
1038,Oc1ccccc1O
40034,C[C@H](Cl)C(=O)O
24657,N#CC1([N+](=O)[O-])C2CC3CC(C2)CC1C3
33886,CCC(Cl)C(=O)OC(C)C
12418,O=[N+]([O-])c1ccc(NCCCO)cc1
25048,O=[N+]([O-])c1cnc([N+](=O)[O-])[nH]1
38026,N=C(N)SCc1ccccc1.O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl
10536,CN(C)C(=C([N+](=O)[O-])[N+](=O)[O-])N(C)C
14766,CCCCCc1c2ccccc2cc2ccccc12
19999,C=C1CCCC2(C)CC3(O)OC(=O)C(C)=C3CC12
6841,CCOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
23133,C[C@]12CCCC[C@@]1(C)CCCC2
19135,CCCCCCCCCCCCCCCc1nc2c([nH]1)c(=O)n(C)c(=O)n2C
39598,Cc1[nH]nc2c1C(c1ccccc1)CC(=O)N2
28276,O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Er+3]
3577,CCCCCCCCC(CCCC)c1ccccc1
33153,CNc1ccccc1C(=O)OC
219,OCc1ccccc1
1030,CC(C)COC(=O)c1ccccc1
25710,CCCCCCCCCCCSC
13547,Nc1ccc2ccccc2c1[N+](=O)[O-]
37416,CC(=O)N[C@@H](CC(C)C)C(=O)[O-].CCCCCCCC[N+]1(C)CCOCC1
33806,CC[SiH](c1ccccc1)c1ccccc1
2852,O=Ic1ccccc1C(=O)O
1005,COc1ccc(C(=O)C(O)c2ccc(OC)cc2)cc1
31418,O=[N+]([O-])OC12CC3(O[N+](=O)[O-])CC(O[N+](=O)[O-])(C1)CC(O[N+](=O)[O-])(C2)C3
603,Cc1cc(C)nc(C)c1
12551,CCCCCCCCCCCCC1CCC2C(CCC3CCCCC32)C1
26468,O=[N+]([O-])c1cccc(O)c1O
4855,CCc1ccc(C(=O)O)cc1
4479,C=C=CCCC
25838,CCC(C)CCC(C)(C)C
35858,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C
8288,C[C@@H](NCc1ccccc1)c1ccccc1
30007,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[NH3+]CCO
10329,Brc1cccc2c(I)cccc12
20337,C1CCC([NH2+]C2CCCCC2)CC1
36521,CCCCCCCCn1cc[n+](C)c1.O=C[O-]
22752,[2H]CS
17715,CC(C)CC(CO)C(C)C
18290,CCCCCCCCCCCCCCCCC1CC(C)C(C)CC1C
16297,CN1CCSC1=O
236,CCc1ccccn1
12299,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2ccccc2)c([N+](=O)[O-])c1
35169,C[n+]1ccn(CC(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1749,CCCC1CCCCC1
